Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13343,7923,26,2011.0,11,344,0.0,0.0,0.05,0.0,0.05
13344,1385,4,2008.0,7,460,0.0,0.0,0.05,0.0,0.05
13345,3352,4,2010.0,6,519,0.04,0.0,0.0,0.0,0.05
13347,1054,4,2005.0,5,52,0.04,0.0,0.0,0.0,0.05
13348,3386,18,2015.0,1,497,0.04,0.0,0.0,0.01,0.05
13349,9933,15,2001.0,8,344,0.03,0.02,0.0,0.0,0.05
13351,6755,4,2011.0,0,344,0.0,0.0,0.05,0.0,0.05
13352,1694,15,1996.0,1,137,0.03,0.02,0.0,0.0,0.05
13353,814,7,2003.0,2,539,0.04,0.01,0.0,0.0,0.05
13354,5758,26,2007.0,9,6,0.04,0.0,0.0,0.0,0.05
13355,8241,4,2008.0,1,108,0.04,0.0,0.0,0.0,0.05
13356,2985,28,2013.0,0,21,0.0,0.04,0.0,0.0,0.05
13357,10810,28,2006.0,3,375,0.04,0.0,0.0,0.0,0.05
13358,9440,28,2012.0,6,52,0.04,0.0,0.0,0.0,0.05
13359,10023,7,2005.0,8,519,0.04,0.01,0.0,0.0,0.05
13360,2854,13,2011.0,10,137,0.0,0.03,0.0,0.01,0.05
13361,3281,29,2006.0,11,483,0.03,0.01,0.0,0.0,0.05
13362,7722,4,2010.0,10,38,0.04,0.0,0.01,0.0,0.05
13363,8260,20,2014.0,1,359,0.0,0.0,0.05,0.0,0.05
13364,9225,4,2007.0,0,519,0.03,0.01,0.0,0.0,0.05
13365,10259,10,1997.0,8,17,0.0,0.0,0.05,0.0,0.05
13366,7393,20,2014.0,5,442,0.0,0.0,0.05,0.0,0.05
13367,9266,19,2006.0,3,344,0.0,0.0,0.05,0.0,0.05
13368,3483,16,2001.0,3,483,0.02,0.02,0.0,0.01,0.05
13369,9034,7,2003.0,5,253,0.04,0.01,0.0,0.0,0.05
13370,5298,13,2002.0,0,489,0.0,0.04,0.0,0.01,0.05
13371,7506,28,2008.0,10,21,0.04,0.0,0.0,0.0,0.05
13372,7690,17,2013.0,6,119,0.02,0.02,0.0,0.01,0.05
13373,408,26,2007.0,1,560,0.04,0.0,0.0,0.0,0.05
13374,603,26,2007.0,5,6,0.04,0.0,0.0,0.0,0.05
13375,10926,20,2013.0,1,38,0.03,0.0,0.01,0.01,0.05
13376,822,13,2009.0,1,111,0.0,0.04,0.0,0.01,0.05
13377,9937,20,2012.0,1,279,0.0,0.0,0.05,0.0,0.05
13378,318,19,2012.0,3,228,0.0,0.0,0.05,0.0,0.05
13379,547,19,2006.0,3,451,0.04,0.0,0.0,0.0,0.05
13380,1482,4,2004.0,6,66,0.04,0.0,0.0,0.0,0.05
13381,8263,20,2011.0,1,86,0.0,0.0,0.05,0.0,0.05
13382,4240,29,2004.0,3,100,0.03,0.01,0.0,0.0,0.05
13383,1652,4,2007.0,4,392,0.04,0.0,0.0,0.0,0.05
13384,9435,15,1999.0,6,239,0.03,0.02,0.0,0.0,0.05
13385,1610,26,2007.0,8,6,0.04,0.0,0.0,0.0,0.05
13386,5887,7,2002.0,6,519,0.04,0.01,0.0,0.0,0.05
13387,7334,4,2008.0,5,119,0.04,0.0,0.0,0.0,0.05
13388,2952,26,2007.0,0,489,0.04,0.01,0.0,0.0,0.05
13389,774,7,2002.0,6,52,0.04,0.01,0.0,0.0,0.05
13390,7702,16,2001.0,0,451,0.0,0.0,0.05,0.0,0.05
13391,7863,28,2015.0,10,519,0.0,0.04,0.0,0.0,0.05
13392,5739,29,2002.0,10,90,0.03,0.01,0.0,0.0,0.05
13393,9956,20,2014.0,0,165,0.0,0.0,0.05,0.0,0.05
13394,9486,6,2005.0,4,344,0.03,0.01,0.0,0.0,0.05
13395,5185,4,2008.0,1,427,0.04,0.0,0.0,0.0,0.05
13396,3176,19,2006.0,6,552,0.04,0.0,0.0,0.0,0.05
13397,1170,28,2007.0,10,23,0.04,0.0,0.0,0.0,0.05
13398,3761,19,2012.0,0,228,0.0,0.0,0.05,0.0,0.05
13399,5324,2,2011.0,3,111,0.0,0.04,0.0,0.01,0.05
13400,3984,4,2008.0,1,228,0.0,0.0,0.05,0.0,0.05
13401,5385,4,2006.0,1,560,0.04,0.0,0.0,0.0,0.05
13402,7776,28,2010.0,8,98,0.04,0.0,0.0,0.0,0.05
13403,400,19,2011.0,1,94,0.0,0.0,0.05,0.0,0.05
13404,9990,20,2015.0,6,344,0.0,0.0,0.05,0.0,0.05
13405,1435,13,2007.0,9,332,0.0,0.04,0.0,0.01,0.05
13406,9722,15,1999.0,1,136,0.03,0.02,0.0,0.0,0.05
13407,1318,2,2011.0,8,52,0.04,0.0,0.0,0.0,0.05
13408,10787,13,2009.0,8,21,0.01,0.03,0.0,0.01,0.05
13409,3936,2,2014.0,7,442,0.0,0.0,0.05,0.0,0.05
13410,513,20,2014.0,7,495,0.0,0.0,0.05,0.0,0.05
13411,1006,19,2006.0,7,451,0.0,0.0,0.05,0.0,0.05
13412,821,15,2000.0,3,403,0.03,0.02,0.0,0.0,0.05
13413,462,17,2015.0,0,495,0.0,0.0,0.05,0.0,0.05
13414,8728,28,2013.0,8,21,0.04,0.0,0.0,0.0,0.05
13415,10898,29,2004.0,11,285,0.03,0.01,0.0,0.0,0.05
13416,10989,17,2015.0,7,495,0.0,0.0,0.05,0.0,0.05
13417,3406,21,1996.0,2,433,0.0,0.0,0.05,0.0,0.05
13418,874,19,2008.0,2,451,0.0,0.0,0.05,0.0,0.05
13419,2313,6,2003.0,0,54,0.03,0.01,0.0,0.0,0.05
13420,8201,13,2010.0,3,543,0.04,0.0,0.0,0.0,0.05
13421,2930,4,2009.0,3,327,0.0,0.04,0.0,0.0,0.05
13422,9487,29,2005.0,3,100,0.03,0.01,0.0,0.0,0.05
13423,4237,15,2001.0,5,519,0.03,0.02,0.0,0.0,0.05
13424,10821,16,2002.0,10,461,0.0,0.0,0.05,0.0,0.05
13425,10951,29,2003.0,8,483,0.03,0.01,0.0,0.0,0.05
13426,2952,4,2007.0,0,489,0.04,0.0,0.0,0.0,0.05
13427,9249,4,2006.0,3,356,0.0,0.0,0.05,0.0,0.05
13428,10142,19,2014.0,0,495,0.0,0.0,0.05,0.0,0.05
13429,3638,4,2009.0,1,519,0.03,0.01,0.0,0.0,0.05
13430,10224,13,2009.0,11,263,0.0,0.04,0.0,0.01,0.05
13431,5114,4,2008.0,3,136,0.04,0.0,0.0,0.0,0.05
13432,537,13,2009.0,0,519,0.0,0.04,0.0,0.01,0.05
13433,3298,29,2003.0,4,432,0.03,0.01,0.0,0.0,0.05
13434,7174,26,2009.0,10,399,0.04,0.0,0.0,0.0,0.05
13435,6467,2,2011.0,3,84,0.0,0.0,0.05,0.0,0.05
13436,1392,10,1999.0,6,487,0.0,0.0,0.05,0.0,0.05
13437,5736,18,2016.0,4,119,0.04,0.0,0.0,0.01,0.05
13438,7085,13,2016.0,8,137,0.0,0.04,0.0,0.0,0.05
13439,367,17,2010.0,4,451,0.0,0.03,0.0,0.01,0.05
13440,156,6,2003.0,3,21,0.03,0.01,0.0,0.0,0.05
13441,3622,28,2011.0,1,111,0.0,0.04,0.0,0.01,0.05
13442,9895,4,2007.0,11,285,0.03,0.01,0.0,0.0,0.05
13443,4949,2,2013.0,0,543,0.0,0.04,0.0,0.0,0.05
13444,8123,13,2006.0,1,127,0.0,0.04,0.0,0.01,0.05
13445,10656,15,1997.0,10,176,0.03,0.02,0.0,0.0,0.05
13446,6385,4,2009.0,5,392,0.04,0.0,0.0,0.0,0.05
13447,3760,20,2014.0,1,228,0.0,0.0,0.05,0.0,0.05
13448,10206,29,2004.0,8,100,0.03,0.01,0.0,0.0,0.05
13449,4769,4,2011.0,1,62,0.0,0.0,0.05,0.0,0.05
13450,6645,4,2011.0,7,54,0.0,0.0,0.05,0.0,0.05
13451,580,7,2004.0,8,141,0.03,0.01,0.0,0.0,0.05
13453,8356,16,2009.0,6,483,0.02,0.02,0.0,0.01,0.05
13454,3383,22,1994.0,3,442,0.0,0.0,0.04,0.0,0.05
13456,4405,13,2011.0,5,427,0.0,0.04,0.0,0.01,0.04
13457,6457,4,2008.0,9,519,0.04,0.0,0.0,0.0,0.04
13458,9184,4,2010.0,9,51,0.04,0.0,0.0,0.0,0.04
13459,1844,4,2006.0,0,483,0.04,0.0,0.0,0.0,0.04
13460,8627,15,1995.0,9,428,0.0,0.0,0.04,0.0,0.04
13461,9007,6,2005.0,7,62,0.0,0.0,0.04,0.0,0.04
13462,9637,16,2009.0,2,434,0.0,0.0,0.04,0.0,0.04
13463,467,16,2006.0,2,100,0.02,0.02,0.0,0.01,0.04
13464,7510,19,2006.0,10,21,0.04,0.0,0.0,0.0,0.04
13465,7023,4,2008.0,3,84,0.0,0.0,0.04,0.0,0.04
13466,5376,16,2007.0,7,359,0.0,0.0,0.04,0.0,0.04
13467,7876,13,2009.0,1,159,0.0,0.04,0.0,0.01,0.04
13468,1360,4,2010.0,3,345,0.04,0.0,0.0,0.0,0.04
13469,9834,26,2008.0,4,76,0.04,0.0,0.0,0.0,0.04
13470,9595,16,2006.0,10,21,0.02,0.02,0.0,0.01,0.04
13471,10473,21,1995.0,3,442,0.0,0.0,0.04,0.0,0.04
13472,10058,19,2009.0,1,409,0.0,0.0,0.04,0.0,0.04
13473,3672,16,2007.0,2,524,0.0,0.0,0.04,0.0,0.04
13474,6576,4,2005.0,3,468,0.0,0.0,0.04,0.0,0.04
13475,514,20,2015.0,7,495,0.0,0.0,0.04,0.0,0.04
13476,5744,6,2005.0,3,560,0.03,0.01,0.0,0.0,0.04
13477,10862,20,2015.0,0,344,0.0,0.0,0.04,0.0,0.04
13478,2187,7,2002.0,4,519,0.03,0.01,0.0,0.0,0.04
13479,7803,13,2006.0,11,319,0.02,0.02,0.0,0.01,0.04
13480,492,15,1996.0,0,138,0.02,0.02,0.0,0.0,0.04
13481,562,26,2008.0,10,52,0.04,0.0,0.0,0.0,0.04
13483,10974,4,2007.0,0,344,0.0,0.0,0.04,0.0,0.04
13484,808,26,2007.0,8,136,0.04,0.0,0.0,0.0,0.04
13485,10017,13,2009.0,0,519,0.0,0.03,0.0,0.01,0.04
13486,2787,20,2015.0,7,27,0.0,0.0,0.04,0.0,0.04
13487,4036,26,2010.0,6,466,0.04,0.0,0.0,0.0,0.04
13488,6741,29,2005.0,8,90,0.03,0.01,0.0,0.0,0.04
13489,6638,18,2016.0,3,495,0.0,0.0,0.04,0.0,0.04
13490,7843,15,2001.0,0,422,0.02,0.02,0.0,0.0,0.04
13491,3262,4,2007.0,11,460,0.01,0.0,0.03,0.0,0.04
13492,1897,30,2016.0,0,119,0.02,0.02,0.0,0.0,0.04
13493,8156,4,2008.0,3,356,0.0,0.0,0.04,0.0,0.04
13494,7857,17,2016.0,10,30,0.0,0.04,0.0,0.01,0.04
13495,927,6,2004.0,7,273,0.03,0.01,0.0,0.0,0.04
13496,7245,13,2003.0,11,136,0.0,0.04,0.0,0.0,0.04
13497,1216,4,2008.0,0,121,0.04,0.0,0.0,0.0,0.04
13498,6633,2,2013.0,9,495,0.0,0.0,0.04,0.0,0.04
13499,327,15,1998.0,11,495,0.0,0.0,0.04,0.0,0.04
13500,8259,15,1996.0,3,309,0.0,0.0,0.04,0.0,0.04
13501,7646,13,2012.0,8,84,0.0,0.04,0.0,0.01,0.04
13502,1698,6,2004.0,10,469,0.03,0.01,0.0,0.0,0.04
13503,1850,6,2002.0,8,483,0.03,0.01,0.0,0.0,0.04
13504,4580,4,2011.0,3,378,0.0,0.04,0.0,0.01,0.04
13505,3910,19,2007.0,0,90,0.04,0.0,0.0,0.0,0.04
13506,4134,13,2006.0,9,519,0.0,0.04,0.0,0.01,0.04
13507,4390,26,2011.0,10,506,0.04,0.0,0.0,0.0,0.04
13508,9231,29,2004.0,6,90,0.03,0.01,0.0,0.0,0.04
13509,4126,16,2000.0,5,451,0.0,0.0,0.04,0.0,0.04
13510,9220,18,2016.0,6,324,0.0,0.04,0.0,0.01,0.04
13511,3649,19,2009.0,7,54,0.0,0.0,0.04,0.0,0.04
13512,10222,6,2005.0,3,519,0.03,0.01,0.0,0.0,0.04
13514,3600,15,1997.0,3,536,0.02,0.02,0.0,0.0,0.04
13515,1397,4,2009.0,0,344,0.0,0.0,0.04,0.0,0.04
13516,9635,16,2002.0,2,401,0.0,0.0,0.04,0.0,0.04
13517,1595,4,2009.0,0,108,0.04,0.0,0.0,0.0,0.04
13519,5191,26,2009.0,3,560,0.04,0.0,0.0,0.0,0.04
13520,1895,19,2007.0,0,108,0.04,0.0,0.0,0.0,0.04
13521,1732,16,2005.0,1,261,0.0,0.0,0.04,0.0,0.04
13522,4110,20,2014.0,0,97,0.0,0.0,0.04,0.0,0.04
13523,2203,7,2007.0,0,125,0.03,0.01,0.0,0.0,0.04
13524,3803,4,2008.0,1,273,0.0,0.0,0.04,0.0,0.04
13525,5761,26,2009.0,3,356,0.0,0.0,0.04,0.0,0.04
13526,7393,17,2014.0,5,442,0.0,0.0,0.04,0.0,0.04
13527,8615,9,1992.0,4,442,0.0,0.0,0.04,0.0,0.04
13528,3147,29,2006.0,6,141,0.03,0.01,0.0,0.0,0.04
13529,7797,16,2006.0,8,136,0.02,0.02,0.0,0.01,0.04
13530,8755,16,2003.0,0,442,0.02,0.02,0.0,0.01,0.04
13531,7443,30,2016.0,10,287,0.04,0.0,0.0,0.0,0.04
13532,4583,6,2003.0,4,322,0.03,0.01,0.0,0.0,0.04
13533,7650,17,2006.0,0,84,0.0,0.0,0.04,0.0,0.04
13534,2250,19,2006.0,3,451,0.0,0.0,0.04,0.0,0.04
13535,5911,26,2007.0,6,406,0.04,0.0,0.0,0.0,0.04
13536,1565,7,2004.0,8,432,0.03,0.01,0.0,0.0,0.04
13537,10089,4,2006.0,9,6,0.04,0.0,0.0,0.0,0.04
13538,3430,2,2011.0,4,100,0.04,0.0,0.0,0.0,0.04
13539,8719,13,2010.0,6,125,0.0,0.04,0.0,0.01,0.04
13540,545,19,2010.0,1,228,0.0,0.0,0.04,0.0,0.04
13541,4784,7,2004.0,0,273,0.03,0.01,0.0,0.0,0.04
13542,1376,6,2005.0,0,560,0.03,0.01,0.0,0.0,0.04
13543,1765,29,2003.0,11,274,0.03,0.01,0.0,0.0,0.04
13544,3570,26,2010.0,1,273,0.04,0.0,0.0,0.0,0.04
13545,10687,17,2012.0,1,36,0.0,0.0,0.04,0.0,0.04
13546,6866,17,2013.0,8,364,0.02,0.02,0.0,0.01,0.04
13547,3498,23,1995.0,4,62,0.0,0.0,0.04,0.0,0.04
13548,10527,28,2011.0,10,271,0.0,0.04,0.0,0.01,0.04
13549,162,6,2004.0,7,519,0.03,0.01,0.0,0.0,0.04
13551,1282,26,2007.0,8,378,0.04,0.0,0.0,0.0,0.04
13552,8856,6,2002.0,8,59,0.03,0.01,0.0,0.0,0.04
13553,4411,13,2011.0,0,50,0.01,0.02,0.0,0.01,0.04
13554,3448,17,2011.0,3,367,0.03,0.01,0.0,0.0,0.04
13555,9642,15,1998.0,2,434,0.0,0.0,0.04,0.0,0.04
13556,11008,2,2015.0,0,344,0.0,0.0,0.04,0.0,0.04
13557,10595,28,2006.0,2,519,0.04,0.0,0.0,0.0,0.04
13558,7601,19,2012.0,7,97,0.0,0.0,0.04,0.0,0.04
13559,8061,4,2006.0,0,288,0.0,0.0,0.04,0.0,0.04
13560,1599,19,2011.0,1,7,0.0,0.0,0.04,0.0,0.04
13561,67,19,2009.0,1,457,0.0,0.0,0.04,0.0,0.04
13562,9417,16,2006.0,1,273,0.0,0.0,0.04,0.0,0.04
13563,8865,19,2009.0,3,36,0.0,0.0,0.04,0.0,0.04
13565,6486,13,2007.0,6,137,0.0,0.04,0.0,0.01,0.04
13566,6400,4,2008.0,0,488,0.0,0.0,0.04,0.0,0.04
13567,5509,17,2012.0,4,108,0.0,0.0,0.04,0.0,0.04
13568,7300,13,2015.0,10,273,0.0,0.04,0.0,0.0,0.04
13569,10262,4,2008.0,1,457,0.0,0.0,0.04,0.0,0.04
13570,10234,16,2001.0,9,145,0.0,0.0,0.04,0.0,0.04
13571,5070,20,2012.0,7,279,0.0,0.0,0.04,0.0,0.04
13572,9821,15,1998.0,0,239,0.02,0.02,0.0,0.0,0.04
13573,8942,29,2004.0,10,100,0.03,0.01,0.0,0.0,0.04
13575,895,16,2004.0,1,442,0.02,0.02,0.0,0.01,0.04
13576,9653,26,2010.0,4,157,0.04,0.0,0.0,0.0,0.04
13577,7611,16,2005.0,0,539,0.02,0.02,0.0,0.01,0.04
13578,4641,16,2008.0,1,228,0.0,0.0,0.04,0.0,0.04
13579,8992,28,2009.0,10,5,0.0,0.04,0.0,0.0,0.04
13580,7964,29,2003.0,6,17,0.03,0.01,0.0,0.0,0.04
13581,4665,19,2008.0,2,298,0.0,0.0,0.04,0.0,0.04
13582,7989,16,2006.0,2,344,0.0,0.0,0.04,0.0,0.04
13583,7999,19,2010.0,1,29,0.0,0.0,0.04,0.0,0.04
13584,7701,2,2011.0,10,111,0.0,0.04,0.0,0.0,0.04
13585,6423,4,2009.0,0,488,0.0,0.0,0.04,0.0,0.04
13586,5658,19,2006.0,3,273,0.02,0.0,0.02,0.0,0.04
13587,5484,26,2011.0,4,524,0.0,0.04,0.0,0.0,0.04
13588,6789,29,2005.0,10,197,0.03,0.01,0.0,0.0,0.04
13589,3225,26,2009.0,10,424,0.02,0.02,0.0,0.0,0.04
13590,6750,17,2013.0,9,344,0.0,0.0,0.04,0.0,0.04
13591,633,26,2006.0,0,483,0.04,0.0,0.0,0.0,0.04
13592,7953,26,2008.0,0,495,0.04,0.0,0.0,0.0,0.04
13593,6618,6,2001.0,0,481,0.03,0.01,0.0,0.0,0.04
13594,680,26,2008.0,8,406,0.04,0.0,0.0,0.0,0.04
13595,11119,4,2011.0,0,86,0.0,0.0,0.04,0.0,0.04
13596,4149,4,2008.0,1,278,0.04,0.0,0.0,0.0,0.04
13597,4953,13,2008.0,0,285,0.02,0.02,0.0,0.01,0.04
13598,1240,2,2016.0,3,165,0.0,0.0,0.04,0.0,0.04
13599,6493,4,2006.0,1,298,0.0,0.0,0.04,0.0,0.04
13600,2309,2,2014.0,0,165,0.0,0.0,0.04,0.0,0.04
13601,1323,4,2009.0,5,375,0.04,0.0,0.0,0.0,0.04
13602,9621,6,2002.0,0,21,0.03,0.01,0.0,0.0,0.04
13603,6120,29,2006.0,6,137,0.03,0.01,0.0,0.0,0.04
13604,7621,20,2016.0,0,359,0.0,0.0,0.04,0.0,0.04
13605,1804,15,2000.0,9,273,0.02,0.02,0.0,0.0,0.04
13606,5366,16,2001.0,0,321,0.0,0.0,0.04,0.0,0.04
13607,7094,4,2010.0,0,255,0.0,0.04,0.0,0.0,0.04
13608,9723,26,2007.0,8,463,0.04,0.0,0.0,0.0,0.04
13609,9125,17,2013.0,2,344,0.0,0.0,0.04,0.0,0.04
13610,8078,29,2004.0,4,197,0.03,0.01,0.0,0.0,0.04
13612,734,16,2009.0,9,273,0.0,0.0,0.04,0.0,0.04
13613,2865,16,2002.0,10,137,0.0,0.0,0.04,0.0,0.04
13614,2699,4,2009.0,9,6,0.04,0.0,0.0,0.0,0.04
13615,3960,15,2001.0,10,4,0.02,0.02,0.0,0.0,0.04
13616,10392,18,2016.0,3,36,0.0,0.0,0.04,0.0,0.04
13617,7386,19,2004.0,5,230,0.0,0.0,0.04,0.0,0.04
13618,9790,13,2006.0,9,137,0.01,0.02,0.0,0.01,0.04
13619,3795,2,2011.0,3,356,0.0,0.0,0.04,0.0,0.04
13620,904,29,2003.0,2,222,0.03,0.01,0.0,0.0,0.04
13621,7086,4,2007.0,5,519,0.03,0.01,0.0,0.0,0.04
13622,4621,17,2016.0,0,344,0.0,0.0,0.04,0.0,0.04
13623,9412,29,2002.0,10,318,0.03,0.01,0.0,0.0,0.04
13624,9807,13,2002.0,9,137,0.01,0.02,0.0,0.01,0.04
13625,7196,13,2004.0,11,45,0.0,0.03,0.0,0.01,0.04
13626,300,20,2014.0,1,260,0.0,0.0,0.04,0.0,0.04
13627,2529,4,2011.0,8,119,0.04,0.0,0.0,0.0,0.04
13628,5227,7,2003.0,10,322,0.03,0.01,0.0,0.0,0.04
13629,7104,19,2007.0,0,98,0.04,0.0,0.0,0.0,0.04
13630,4502,4,2005.0,3,442,0.0,0.0,0.04,0.0,0.04
13631,5069,4,2007.0,7,205,0.0,0.0,0.04,0.0,0.04
13632,815,13,2001.0,11,137,0.0,0.04,0.0,0.01,0.04
13633,6257,13,2011.0,1,519,0.01,0.02,0.0,0.01,0.04
13634,9519,26,2012.0,0,169,0.0,0.04,0.0,0.0,0.04
13635,1555,13,2009.0,11,483,0.0,0.03,0.0,0.01,0.04
13636,6109,26,2008.0,4,406,0.04,0.0,0.0,0.0,0.04
13638,1018,19,2005.0,7,84,0.0,0.03,0.0,0.01,0.04
13639,10104,29,2006.0,10,489,0.03,0.01,0.0,0.0,0.04
13640,2055,13,2008.0,0,84,0.01,0.02,0.0,0.01,0.04
13641,316,19,2011.0,1,228,0.0,0.0,0.04,0.0,0.04
13642,9253,4,2006.0,3,356,0.0,0.0,0.04,0.0,0.04
13643,2983,4,2009.0,9,6,0.04,0.0,0.0,0.0,0.04
13644,4415,4,2011.0,5,524,0.0,0.04,0.0,0.01,0.04
13645,8251,26,2010.0,1,159,0.0,0.04,0.0,0.01,0.04
13646,5674,29,2005.0,8,434,0.03,0.01,0.0,0.0,0.04
13647,3625,19,2012.0,0,344,0.0,0.0,0.04,0.0,0.04
13648,3672,26,2007.0,2,6,0.03,0.0,0.0,0.0,0.04
13649,4012,18,2016.0,0,460,0.0,0.04,0.0,0.01,0.04
13650,10826,19,2006.0,3,489,0.04,0.0,0.0,0.0,0.04
13651,7988,17,2015.0,2,344,0.0,0.0,0.04,0.0,0.04
13652,74,30,2016.0,0,497,0.02,0.02,0.0,0.0,0.04
13653,2093,7,2004.0,2,52,0.03,0.01,0.0,0.0,0.04
13654,2244,2,2013.0,0,344,0.0,0.0,0.04,0.0,0.04
13655,3618,2,2015.0,0,519,0.03,0.0,0.0,0.0,0.04
13656,10642,4,2007.0,9,429,0.0,0.0,0.04,0.0,0.04
13657,7011,19,2011.0,7,359,0.0,0.0,0.04,0.0,0.04
13658,6841,19,2006.0,6,344,0.04,0.0,0.0,0.0,0.04
13659,10652,19,2009.0,0,457,0.0,0.0,0.04,0.0,0.04
13660,3942,13,2006.0,11,519,0.0,0.03,0.0,0.01,0.04
13661,5499,4,2008.0,7,199,0.04,0.0,0.0,0.0,0.04
13662,1486,4,2008.0,3,344,0.0,0.0,0.04,0.0,0.04
13663,3918,19,2008.0,0,273,0.04,0.0,0.0,0.0,0.04
13664,10483,13,2011.0,10,442,0.0,0.03,0.0,0.01,0.04
13665,5938,26,2008.0,5,56,0.04,0.0,0.0,0.0,0.04
13666,2972,13,2009.0,11,28,0.0,0.03,0.0,0.01,0.04
13667,3318,13,2006.0,6,90,0.0,0.03,0.0,0.01,0.04
13668,5074,19,2010.0,1,409,0.0,0.0,0.04,0.0,0.04
13669,10353,16,2000.0,3,495,0.02,0.02,0.0,0.01,0.04
13670,3016,17,2008.0,6,477,0.0,0.03,0.0,0.01,0.04
13671,10529,19,2005.0,5,451,0.04,0.0,0.0,0.0,0.04
13672,9418,16,2007.0,10,273,0.0,0.0,0.04,0.0,0.04
13673,5350,13,2012.0,10,489,0.04,0.0,0.0,0.0,0.04
13674,548,15,2006.0,1,524,0.0,0.0,0.04,0.0,0.04
13675,1854,23,1996.0,7,143,0.0,0.0,0.04,0.0,0.04
13676,9218,4,2008.0,6,477,0.03,0.01,0.0,0.0,0.04
13677,5188,26,2006.0,5,171,0.01,0.03,0.0,0.0,0.04
13678,6610,18,2015.0,2,298,0.01,0.0,0.02,0.0,0.04
13679,4195,13,2005.0,11,136,0.0,0.04,0.0,0.0,0.04
13680,5063,4,2006.0,0,110,0.04,0.0,0.0,0.0,0.04
13681,3896,4,2008.0,9,273,0.0,0.0,0.04,0.0,0.04
13682,8383,19,2010.0,1,261,0.0,0.0,0.04,0.0,0.04
13683,9868,28,2011.0,1,497,0.01,0.03,0.0,0.0,0.04
13684,8603,13,2009.0,3,442,0.0,0.04,0.0,0.01,0.04
13685,4048,2,2012.0,3,519,0.04,0.0,0.0,0.0,0.04
13686,11007,16,2005.0,10,571,0.02,0.02,0.0,0.01,0.04
13687,1347,19,2011.0,1,7,0.0,0.0,0.04,0.0,0.04
13688,5136,13,2013.0,8,84,0.0,0.03,0.0,0.01,0.04
13689,6911,4,2010.0,9,483,0.04,0.0,0.0,0.0,0.04
13690,3817,19,2007.0,6,69,0.03,0.0,0.0,0.0,0.04
13691,8806,29,2004.0,9,197,0.03,0.01,0.0,0.0,0.04
13694,7709,13,2003.0,11,320,0.01,0.02,0.0,0.01,0.04
13695,1927,28,2012.0,2,88,0.04,0.0,0.0,0.0,0.04
13696,10594,16,2001.0,8,4,0.02,0.02,0.0,0.01,0.04
13697,1021,15,1998.0,10,273,0.0,0.0,0.04,0.0,0.04
13698,614,4,2007.0,10,190,0.0,0.0,0.04,0.0,0.04
13699,1310,6,2004.0,0,137,0.03,0.01,0.0,0.0,0.04
13700,3340,19,2011.0,1,228,0.0,0.0,0.04,0.0,0.04
13701,3484,19,2006.0,3,495,0.03,0.0,0.0,0.0,0.04
13702,1366,4,2009.0,5,344,0.0,0.0,0.04,0.0,0.04
13703,1224,29,2005.0,2,84,0.03,0.01,0.0,0.0,0.04
13704,10927,18,2016.0,11,489,0.01,0.02,0.0,0.01,0.04
13705,1554,13,2007.0,11,483,0.01,0.03,0.0,0.01,0.04
13706,6655,15,1995.0,8,410,0.02,0.02,0.0,0.0,0.04
13707,8344,19,2012.0,7,457,0.0,0.0,0.04,0.0,0.04
13708,7185,28,2007.0,5,404,0.04,0.0,0.0,0.0,0.04
13709,1894,15,1998.0,10,176,0.02,0.02,0.0,0.0,0.04
13710,6216,10,2000.0,10,273,0.04,0.0,0.0,0.0,0.04
13711,5631,13,2011.0,11,524,0.0,0.03,0.0,0.01,0.04
13712,6170,10,1998.0,10,273,0.04,0.0,0.0,0.0,0.04
13713,10752,17,2010.0,10,495,0.0,0.0,0.04,0.0,0.04
13714,2231,4,2010.0,0,344,0.0,0.0,0.04,0.0,0.04
13715,7963,19,2007.0,8,539,0.03,0.0,0.0,0.0,0.04
13716,6783,19,2006.0,6,442,0.03,0.01,0.0,0.01,0.04
13717,3891,21,1996.0,1,449,0.0,0.0,0.04,0.0,0.04
13718,10828,21,1994.0,10,442,0.0,0.0,0.04,0.0,0.04
13719,6775,20,2012.0,0,273,0.0,0.0,0.04,0.0,0.04
13720,179,16,2005.0,0,483,0.02,0.02,0.0,0.01,0.04
13721,1372,4,2009.0,8,562,0.04,0.0,0.0,0.0,0.04
13722,8996,17,2011.0,10,378,0.0,0.03,0.0,0.01,0.04
13723,7902,19,2011.0,1,228,0.0,0.0,0.04,0.0,0.04
13724,5671,23,1995.0,7,117,0.0,0.0,0.04,0.0,0.04
13725,8235,29,2005.0,11,489,0.03,0.01,0.0,0.0,0.04
13726,6680,13,2011.0,6,1,0.0,0.03,0.0,0.01,0.04
13727,3799,19,2012.0,0,228,0.0,0.0,0.04,0.0,0.04
13728,5476,7,2002.0,10,21,0.03,0.01,0.0,0.0,0.04
13729,10341,2,2011.0,7,165,0.0,0.0,0.04,0.0,0.04
13730,3827,26,2010.0,6,121,0.04,0.0,0.0,0.0,0.04
13731,3344,28,2011.0,8,29,0.0,0.0,0.04,0.0,0.04
13732,3508,4,2012.0,0,183,0.0,0.04,0.0,0.0,0.04
13733,5219,28,2012.0,10,489,0.04,0.0,0.0,0.0,0.04
